"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"4552","90221","gaussian","127.0.0.1","Fan1(float *, float *, int, int)","1","7","(512, 1, 1)","(8, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum","sector","1,823"
"4553","90221","gaussian","127.0.0.1","Fan2(float *, float *, float *, int, int, int)","1","7","(4, 4, 1)","(1024, 1024, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum","sector","1,614,068"
"4554","90221","gaussian","127.0.0.1","Fan1(float *, float *, int, int)","1","7","(512, 1, 1)","(8, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum","sector","1,822"
"4555","90221","gaussian","127.0.0.1","Fan2(float *, float *, float *, int, int, int)","1","7","(4, 4, 1)","(1024, 1024, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum","sector","2,003,746"
"4556","90221","gaussian","127.0.0.1","Fan1(float *, float *, int, int)","1","7","(512, 1, 1)","(8, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum","sector","1,821"
"4557","90221","gaussian","127.0.0.1","Fan2(float *, float *, float *, int, int, int)","1","7","(4, 4, 1)","(1024, 1024, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum","sector","2,003,936"
"4558","90221","gaussian","127.0.0.1","Fan1(float *, float *, int, int)","1","7","(512, 1, 1)","(8, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum","sector","1,820"
"4559","90221","gaussian","127.0.0.1","Fan2(float *, float *, float *, int, int, int)","1","7","(4, 4, 1)","(1024, 1024, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum","sector","2,008,201"
"4560","90221","gaussian","127.0.0.1","Fan1(float *, float *, int, int)","1","7","(512, 1, 1)","(8, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum","sector","1,819"
"4561","90221","gaussian","127.0.0.1","Fan2(float *, float *, float *, int, int, int)","1","7","(4, 4, 1)","(1024, 1024, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum","sector","1,607,233"
